id,origin,destination,algorithm,distance_straight_line,obst_qty,time_to_plan,d_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception,battery
4,region_12,region_2,pfp,1.5172224250943438,0,5.840859889984131,1633.1460633342977,1076.405170608222,923.3744033206721,verify,69,,,15
4,region_12,region_2,pfp,1.5172224250943438,0,5.840859889984131,1633.1460633342977,1076.405170608222,923.3744033206721,verify,69,,,10
5,region_12,region_2,ag,1.5172224250943438,0,6.619112253189087,1647.263497518744,1085.7099593794326,0,feasible,6,,,100
5,region_12,region_2,ag,1.5172224250943438,0,6.619112253189087,1647.263497518744,1085.7099593794326,0,feasible,6,,,75
5,region_12,region_2,ag,1.5172224250943438,0,6.619112253189087,1647.263497518744,1085.7099593794326,0,feasible,6,,,50
5,region_12,region_2,ag,1.5172224250943438,0,6.619112253189087,1647.263497518744,1085.7099593794326,0,feasible,6,,,25
5,region_12,region_2,ag,1.5172224250943438,0,6.619112253189087,1647.263497518744,1085.7099593794326,0,feasible,6,,,15
5,region_12,region_2,ag,1.5172224250943438,0,6.619112253189087,1647.263497518744,1085.7099593794326,0,feasible,6,,,10
6,region_12,region_3,rrt,1.5894946246888817,0,0.03197026252746582,1695.1247753527027,1066.4551795414195,0.0,feasible,69,,,100
6,region_12,region_3,rrt,1.5894946246888817,0,0.03197026252746582,1695.1247753527027,1066.4551795414195,0.0,feasible,69,,,75
6,region_12,region_3,rrt,1.5894946246888817,0,0.03197026252746582,1695.1247753527027,1066.4551795414195,0.0,feasible,69,,,50
6,region_12,region_3,rrt,1.5894946246888817,0,0.03197026252746582,1695.1247753527027,1066.4551795414195,0.0,feasible,69,,,25
6,region_12,region_3,rrt,1.5894946246888817,0,0.03197026252746582,1695.1247753527027,1066.4551795414195,0.0,feasible,69,,,15
6,region_12,region_3,rrt,1.5894946246888817,0,0.03197026252746582,1695.1247753527027,1066.4551795414195,0.0,feasible,69,,,10
7,region_12,region_3,pfp,1.5894946246888817,0,5.3887858390808105,1721.1748799276857,1082.8441022658874,258.0876789710594,verify,75,,,100
7,region_12,region_3,pfp,1.5894946246888817,0,5.3887858390808105,1721.1748799276857,1082.8441022658874,258.0876789710594,verify,75,,,75
7,region_12,region_3,pfp,1.5894946246888817,0,5.3887858390808105,1721.1748799276857,1082.8441022658874,258.0876789710594,verify,75,,,50
7,region_12,region_3,pfp,1.5894946246888817,0,5.3887858390808105,1721.1748799276857,1082.8441022658874,258.0876789710594,verify,75,,,25
7,region_12,region_3,pfp,1.5894946246888817,0,5.3887858390808105,1721.1748799276857,1082.8441022658874,258.0876789710594,verify,75,,,15
7,region_12,region_3,pfp,1.5894946246888817,0,5.3887858390808105,1721.1748799276857,1082.8441022658874,258.0876789710594,verify,75,,,10
8,region_12,region_3,ag,1.5894946246888817,0,15.333869934082031,1912.3932775882647,1203.1454827741775,0,feasible,7,,,100
8,region_12,region_3,ag,1.5894946246888817,0,15.333869934082031,1912.3932775882647,1203.1454827741775,0,feasible,7,,,75
8,region_12,region_3,ag,1.5894946246888817,0,15.333869934082031,1912.3932775882647,1203.1454827741775,0,feasible,7,,,50
8,region_12,region_3,ag,1.5894946246888817,0,15.333869934082031,1912.3932775882647,1203.1454827741775,0,feasible,7,,,25
8,region_12,region_3,ag,1.5894946246888817,0,15.333869934082031,1912.3932775882647,1203.1454827741775,0,feasible,7,,,15
8,region_12,region_3,ag,1.5894946246888817,0,15.333869934082031,1912.3932775882647,1203.1454827741775,0,feasible,7,,,10
9,region_12,region_4,rrt,2.184417453905335,0,0.04021191596984863,2419.293042831554,1107.5232156318405,0.0,feasible,98,,,100
9,region_12,region_4,rrt,2.184417453905335,0,0.04021191596984863,2419.293042831554,1107.5232156318405,0.0,feasible,98,,,75
9,region_12,region_4,rrt,2.184417453905335,0,0.04021191596984863,2419.293042831554,1107.5232156318405,0.0,feasible,98,,,50
9,region_12,region_4,rrt,2.184417453905335,0,0.04021191596984863,2419.293042831554,1107.5232156318405,0.0,feasible,98,,,25
9,region_12,region_4,rrt,2.184417453905335,0,0.04021191596984863,2419.293042831554,1107.5232156318405,0.0,feasible,98,,,15
9,region_12,region_4,rrt,2.184417453905335,0,0.04021191596984863,2419.293042831554,1107.5232156318405,0.0,feasible,98,,,10
10,region_12,region_4,pfp,2.184417453905335,0,6.0330400466918945,2325.477081097449,1064.575398324128,374.9747511797371,verify,108,,,100
10,region_12,region_4,pfp,2.184417453905335,0,6.0330400466918945,2325.477081097449,1064.575398324128,374.9747511797371,verify,108,,,75
10,region_12,region_4,pfp,2.184417453905335,0,6.0330400466918945,2325.477081097449,1064.575398324128,374.9747511797371,verify,108,,,50
10,region_12,region_4,pfp,2.184417453905335,0,6.0330400466918945,2325.477081097449,1064.575398324128,374.9747511797371,verify,108,,,25
10,region_12,region_4,pfp,2.184417453905335,0,6.0330400466918945,2325.477081097449,1064.575398324128,374.9747511797371,verify,108,,,15
10,region_12,region_4,pfp,2.184417453905335,0,6.0330400466918945,2325.477081097449,1064.575398324128,374.9747511797371,verify,108,,,10
11,region_12,region_4,ag,2.184417453905335,0,13.00054383277893,2731.793957973498,1250.5823706405363,0,feasible,7,,,100
11,region_12,region_4,ag,2.184417453905335,0,13.00054383277893,2731.793957973498,1250.5823706405363,0,feasible,7,,,75
11,region_12,region_4,ag,2.184417453905335,0,13.00054383277893,2731.793957973498,1250.5823706405363,0,feasible,7,,,50
11,region_12,region_4,ag,2.184417453905335,0,13.00054383277893,2731.793957973498,1250.5823706405363,0,feasible,7,,,25
11,region_12,region_4,ag,2.184417453905335,0,13.00054383277893,2731.793957973498,1250.5823706405363,0,feasible,7,,,15
11,region_12,region_4,ag,2.184417453905335,0,13.00054383277893,2731.793957973498,1250.5823706405363,0,feasible,7,,,10
12,region_12,region_5,rrt,2.2377178426810493,0,0.0395205020904541,2497.3907129461822,1116.0436160950544,0.0,feasible,101,,,100
12,region_12,region_5,rrt,2.2377178426810493,0,0.0395205020904541,2497.3907129461822,1116.0436160950544,0.0,feasible,101,,,75
12,region_12,region_5,rrt,2.2377178426810493,0,0.0395205020904541,2497.3907129461822,1116.0436160950544,0.0,feasible,101,,,50
12,region_12,region_5,rrt,2.2377178426810493,0,0.0395205020904541,2497.3907129461822,1116.0436160950544,0.0,feasible,101,,,25
12,region_12,region_5,rrt,2.2377178426810493,0,0.0395205020904541,2497.3907129461822,1116.0436160950544,0.0,feasible,101,,,15
12,region_12,region_5,rrt,2.2377178426810493,0,0.0395205020904541,2497.3907129461822,1116.0436160950544,0.0,feasible,101,,,10
13,region_12,region_5,pfp,2.2377178426810493,0,5.304035663604736,2352.7619431685257,1051.411352357829,1454.5993435514922,verify,111,,,100
13,region_12,region_5,pfp,2.2377178426810493,0,5.304035663604736,2352.7619431685257,1051.411352357829,1454.5993435514922,verify,111,,,75
13,region_12,region_5,pfp,2.2377178426810493,0,5.304035663604736,2352.7619431685257,1051.411352357829,1454.5993435514922,verify,111,,,50
13,region_12,region_5,pfp,2.2377178426810493,0,5.304035663604736,2352.7619431685257,1051.411352357829,1454.5993435514922,verify,111,,,25
13,region_12,region_5,pfp,2.2377178426810493,0,5.304035663604736,2352.7619431685257,1051.411352357829,1454.5993435514922,verify,111,,,15
13,region_12,region_5,pfp,2.2377178426810493,0,5.304035663604736,2352.7619431685257,1051.411352357829,1454.5993435514922,verify,111,,,10
14,region_12,region_5,ag,2.2377178426810493,0,1.9371836185455322,2365.887772136407,1057.2770735481981,0,feasible,8,,,100
14,region_12,region_5,ag,2.2377178426810493,0,1.9371836185455322,2365.887772136407,1057.2770735481981,0,feasible,8,,,75
14,region_12,region_5,ag,2.2377178426810493,0,1.9371836185455322,2365.887772136407,1057.2770735481981,0,feasible,8,,,50
14,region_12,region_5,ag,2.2377178426810493,0,1.9371836185455322,2365.887772136407,1057.2770735481981,0,feasible,8,,,25
14,region_12,region_5,ag,2.2377178426810493,0,1.9371836185455322,2365.887772136407,1057.2770735481981,0,feasible,8,,,15
14,region_12,region_5,ag,2.2377178426810493,0,1.9371836185455322,2365.887772136407,1057.2770735481981,0,feasible,8,,,10
15,region_12,region_6,rrt,2.76992321653894,0,0.05712628364562988,3114.2729576791558,1124.3174320082728,0.0,feasible,126,,,100
15,region_12,region_6,rrt,2.76992321653894,0,0.05712628364562988,3114.2729576791558,1124.3174320082728,0.0,feasible,126,,,75
15,region_12,region_6,rrt,2.76992321653894,0,0.05712628364562988,3114.2729576791558,1124.3174320082728,0.0,feasible,126,,,50
15,region_12,region_6,rrt,2.76992321653894,0,0.05712628364562988,3114.2729576791558,1124.3174320082728,0.0,feasible,126,,,25
15,region_12,region_6,rrt,2.76992321653894,0,0.05712628364562988,3114.2729576791558,1124.3174320082728,0.0,feasible,126,,,15
15,region_12,region_6,rrt,2.76992321653894,0,0.05712628364562988,3114.2729576791558,1124.3174320082728,0.0,feasible,126,,,10
16,region_12,region_6,pfp,2.76992321653894,0,10.770568609237671,2967.9543361786987,1071.4933607030455,1067.6327209512267,verify,136,,,100
16,region_12,region_6,pfp,2.76992321653894,0,10.770568609237671,2967.9543361786987,1071.4933607030455,1067.6327209512267,verify,136,,,75
16,region_12,region_6,pfp,2.76992321653894,0,10.770568609237671,2967.9543361786987,1071.4933607030455,1067.6327209512267,verify,136,,,50
16,region_12,region_6,pfp,2.76992321653894,0,10.770568609237671,2967.9543361786987,1071.4933607030455,1067.6327209512267,verify,136,,,25
16,region_12,region_6,pfp,2.76992321653894,0,10.770568609237671,2967.9543361786987,1071.4933607030455,1067.6327209512267,verify,136,,,15
16,region_12,region_6,pfp,2.76992321653894,0,10.770568609237671,2967.9543361786987,1071.4933607030455,1067.6327209512267,verify,136,,,10
17,region_12,region_6,ag,2.76992321653894,0,8.13016128540039,2949.5091594894243,1064.8342675631563,0,feasible,6,,,100
17,region_12,region_6,ag,2.76992321653894,0,8.13016128540039,2949.5091594894243,1064.8342675631563,0,feasible,6,,,75
17,region_12,region_6,ag,2.76992321653894,0,8.13016128540039,2949.5091594894243,1064.8342675631563,0,feasible,6,,,50
17,region_12,region_6,ag,2.76992321653894,0,8.13016128540039,2949.5091594894243,1064.8342675631563,0,feasible,6,,,25
17,region_12,region_6,ag,2.76992321653894,0,8.13016128540039,2949.5091594894243,1064.8342675631563,0,feasible,6,,,15
17,region_12,region_6,ag,2.76992321653894,0,8.13016128540039,2949.5091594894243,1064.8342675631563,0,feasible,6,,,10
18,region_12,region_7,rrt,1.5212849554056254,0,0.023168563842773438,1719.2907935279527,1130.1569685670968,0.0,feasible,70,,,100
18,region_12,region_7,rrt,1.5212849554056254,0,0.023168563842773438,1719.2907935279527,1130.1569685670968,0.0,feasible,70,,,75
18,region_12,region_7,rrt,1.5212849554056254,0,0.023168563842773438,1719.2907935279527,1130.1569685670968,0.0,feasible,70,,,50
18,region_12,region_7,rrt,1.5212849554056254,0,0.023168563842773438,1719.2907935279527,1130.1569685670968,0.0,feasible,70,,,25
18,region_12,region_7,rrt,1.5212849554056254,0,0.023168563842773438,1719.2907935279527,1130.1569685670968,0.0,feasible,70,,,15
18,region_12,region_7,rrt,1.5212849554056254,0,0.023168563842773438,1719.2907935279527,1130.1569685670968,0.0,feasible,70,,,10
19,region_12,region_7,pfp,1.5212849554056254,0,7.362529516220093,1548.4382851331,1017.8489438359262,1780.5430685182437,verify,58,,,100
19,region_12,region_7,pfp,1.5212849554056254,0,7.362529516220093,1548.4382851331,1017.8489438359262,1780.5430685182437,verify,58,,,75
19,region_12,region_7,pfp,1.5212849554056254,0,7.362529516220093,1548.4382851331,1017.8489438359262,1780.5430685182437,verify,58,,,50
19,region_12,region_7,pfp,1.5212849554056254,0,7.362529516220093,1548.4382851331,1017.8489438359262,1780.5430685182437,verify,58,,,25
19,region_12,region_7,pfp,1.5212849554056254,0,7.362529516220093,1548.4382851331,1017.8489438359262,1780.5430685182437,verify,58,,,15
19,region_12,region_7,pfp,1.5212849554056254,0,7.362529516220093,1548.4382851331,1017.8489438359262,1780.5430685182437,verify,58,,,10
20,region_12,region_7,ag,1.5212849554056254,0,6.096548795700073,1639.6271780686839,1077.790963647244,0,feasible,6,,,100
20,region_12,region_7,ag,1.5212849554056254,0,6.096548795700073,1639.6271780686839,1077.790963647244,0,feasible,6,,,75
20,region_12,region_7,ag,1.5212849554056254,0,6.096548795700073,1639.6271780686839,1077.790963647244,0,feasible,6,,,50
20,region_12,region_7,ag,1.5212849554056254,0,6.096548795700073,1639.6271780686839,1077.790963647244,0,feasible,6,,,25
20,region_12,region_7,ag,1.5212849554056254,0,6.096548795700073,1639.6271780686839,1077.790963647244,0,feasible,6,,,15
20,region_12,region_7,ag,1.5212849554056254,0,6.096548795700073,1639.6271780686839,1077.790963647244,0,feasible,6,,,10
21,region_12,region_8,rrt,0.8550655112957007,0,0.017181396484375,1023.5920080650842,1197.0919123074107,0.0,feasible,42,,,100
21,region_12,region_8,rrt,0.8550655112957007,0,0.017181396484375,1023.5920080650842,1197.0919123074107,0.0,feasible,42,,,75
21,region_12,region_8,rrt,0.8550655112957007,0,0.017181396484375,1023.5920080650842,1197.0919123074107,0.0,feasible,42,,,50
21,region_12,region_8,rrt,0.8550655112957007,0,0.017181396484375,1023.5920080650842,1197.0919123074107,0.0,feasible,42,,,25
21,region_12,region_8,rrt,0.8550655112957007,0,0.017181396484375,1023.5920080650842,1197.0919123074107,0.0,feasible,42,,,15
21,region_12,region_8,rrt,0.8550655112957007,0,0.017181396484375,1023.5920080650842,1197.0919123074107,0.0,feasible,42,,,10
22,region_12,region_8,pfp,0.8550655112957007,0,1.3085124492645264,903.107988782062,1056.1857271188044,1129.4000298728852,verify,43,,,100
22,region_12,region_8,pfp,0.8550655112957007,0,1.3085124492645264,903.107988782062,1056.1857271188044,1129.4000298728852,verify,43,,,75
22,region_12,region_8,pfp,0.8550655112957007,0,1.3085124492645264,903.107988782062,1056.1857271188044,1129.4000298728852,verify,43,,,50
22,region_12,region_8,pfp,0.8550655112957007,0,1.3085124492645264,903.107988782062,1056.1857271188044,1129.4000298728852,verify,43,,,25
22,region_12,region_8,pfp,0.8550655112957007,0,1.3085124492645264,903.107988782062,1056.1857271188044,1129.4000298728852,verify,43,,,15
22,region_12,region_8,pfp,0.8550655112957007,0,1.3085124492645264,903.107988782062,1056.1857271188044,1129.4000298728852,verify,43,,,10
23,region_12,region_8,ag,0.8550655112957007,0,1.450193166732788,880.0516653304982,1029.221332991124,0,feasible,7,,,100
23,region_12,region_8,ag,0.8550655112957007,0,1.450193166732788,880.0516653304982,1029.221332991124,0,feasible,7,,,75
23,region_12,region_8,ag,0.8550655112957007,0,1.450193166732788,880.0516653304982,1029.221332991124,0,feasible,7,,,50
23,region_12,region_8,ag,0.8550655112957007,0,1.450193166732788,880.0516653304982,1029.221332991124,0,feasible,7,,,25
23,region_12,region_8,ag,0.8550655112957007,0,1.450193166732788,880.0516653304982,1029.221332991124,0,feasible,7,,,15
23,region_12,region_8,ag,0.8550655112957007,0,1.450193166732788,880.0516653304982,1029.221332991124,0,feasible,7,,,10
24,region_12,region_9,rrt,0.8341324098132697,0,0.013178586959838867,967.5212946817505,1159.913322272589,0.0,feasible,40,,,100
24,region_12,region_9,rrt,0.8341324098132697,0,0.013178586959838867,967.5212946817505,1159.913322272589,0.0,feasible,40,,,75
24,region_12,region_9,rrt,0.8341324098132697,0,0.013178586959838867,967.5212946817505,1159.913322272589,0.0,feasible,40,,,50
24,region_12,region_9,rrt,0.8341324098132697,0,0.013178586959838867,967.5212946817505,1159.913322272589,0.0,feasible,40,,,25
24,region_12,region_9,rrt,0.8341324098132697,0,0.013178586959838867,967.5212946817505,1159.913322272589,0.0,feasible,40,,,15
24,region_12,region_9,rrt,0.8341324098132697,0,0.013178586959838867,967.5212946817505,1159.913322272589,0.0,feasible,40,,,10
25,region_12,region_9,pfp,0.8341324098132697,0,1.2170534133911133,877.1582639028315,1051.5815637701855,878.6295302847889,verify,42,,,100
25,region_12,region_9,pfp,0.8341324098132697,0,1.2170534133911133,877.1582639028315,1051.5815637701855,878.6295302847889,verify,42,,,75
25,region_12,region_9,pfp,0.8341324098132697,0,1.2170534133911133,877.1582639028315,1051.5815637701855,878.6295302847889,verify,42,,,50
25,region_12,region_9,pfp,0.8341324098132697,0,1.2170534133911133,877.1582639028315,1051.5815637701855,878.6295302847889,verify,42,,,25
25,region_12,region_9,pfp,0.8341324098132697,0,1.2170534133911133,877.1582639028315,1051.5815637701855,878.6295302847889,verify,42,,,15
25,region_12,region_9,pfp,0.8341324098132697,0,1.2170534133911133,877.1582639028315,1051.5815637701855,878.6295302847889,verify,42,,,10
26,region_12,region_9,ag,0.8341324098132697,0,0.6723935604095459,842.9277217221054,1010.5442634830657,0,feasible,6,,,100
26,region_12,region_9,ag,0.8341324098132697,0,0.6723935604095459,842.9277217221054,1010.5442634830657,0,feasible,6,,,75
26,region_12,region_9,ag,0.8341324098132697,0,0.6723935604095459,842.9277217221054,1010.5442634830657,0,feasible,6,,,50
26,region_12,region_9,ag,0.8341324098132697,0,0.6723935604095459,842.9277217221054,1010.5442634830657,0,feasible,6,,,25
26,region_12,region_9,ag,0.8341324098132697,0,0.6723935604095459,842.9277217221054,1010.5442634830657,0,feasible,6,,,15
26,region_12,region_9,ag,0.8341324098132697,0,0.6723935604095459,842.9277217221054,1010.5442634830657,0,feasible,6,,,10
27,region_12,region_10,rrt,1.5101197089189937,0,0.026798009872436523,1721.594625207509,1140.038511542835,0.0,feasible,70,,,100
27,region_12,region_10,rrt,1.5101197089189937,0,0.026798009872436523,1721.594625207509,1140.038511542835,0.0,feasible,70,,,75
27,region_12,region_10,rrt,1.5101197089189937,0,0.026798009872436523,1721.594625207509,1140.038511542835,0.0,feasible,70,,,50
27,region_12,region_10,rrt,1.5101197089189937,0,0.026798009872436523,1721.594625207509,1140.038511542835,0.0,feasible,70,,,25
27,region_12,region_10,rrt,1.5101197089189937,0,0.026798009872436523,1721.594625207509,1140.038511542835,0.0,feasible,70,,,15
27,region_12,region_10,rrt,1.5101197089189937,0,0.026798009872436523,1721.594625207509,1140.038511542835,0.0,feasible,70,,,10
28,region_12,region_10,pfp,1.5101197089189937,0,7.222329616546631,1552.8964556005894,1028.3267256423117,125.07949186637214,verify,58,,,100
28,region_12,region_10,pfp,1.5101197089189937,0,7.222329616546631,1552.8964556005894,1028.3267256423117,125.07949186637214,verify,58,,,75
28,region_12,region_10,pfp,1.5101197089189937,0,7.222329616546631,1552.8964556005894,1028.3267256423117,125.07949186637214,verify,58,,,50
28,region_12,region_10,pfp,1.5101197089189937,0,7.222329616546631,1552.8964556005894,1028.3267256423117,125.07949186637214,verify,58,,,25
28,region_12,region_10,pfp,1.5101197089189937,0,7.222329616546631,1552.8964556005894,1028.3267256423117,125.07949186637214,verify,58,,,15
28,region_12,region_10,pfp,1.5101197089189937,0,7.222329616546631,1552.8964556005894,1028.3267256423117,125.07949186637214,verify,58,,,10
29,region_12,region_10,ag,1.5101197089189937,0,9.606950521469116,1570.3048736676888,1039.8545654316226,0,feasible,6,,,100
29,region_12,region_10,ag,1.5101197089189937,0,9.606950521469116,1570.3048736676888,1039.8545654316226,0,feasible,6,,,75
29,region_12,region_10,ag,1.5101197089189937,0,9.606950521469116,1570.3048736676888,1039.8545654316226,0,feasible,6,,,50
29,region_12,region_10,ag,1.5101197089189937,0,9.606950521469116,1570.3048736676888,1039.8545654316226,0,feasible,6,,,25
29,region_12,region_10,ag,1.5101197089189937,0,9.606950521469116,1570.3048736676888,1039.8545654316226,0,feasible,6,,,15
29,region_12,region_10,ag,1.5101197089189937,0,9.606950521469116,1570.3048736676888,1039.8545654316226,0,feasible,6,,,10
30,region_12,region_11,rrt,1.6100228310506632,0,0.04003763198852539,1622.1376327595835,1007.5246148534518,0.0,feasible,66,,,100
30,region_12,region_11,rrt,1.6100228310506632,0,0.04003763198852539,1622.1376327595835,1007.5246148534518,0.0,feasible,66,,,75
30,region_12,region_11,rrt,1.6100228310506632,0,0.04003763198852539,1622.1376327595835,1007.5246148534518,0.0,feasible,66,,,50
30,region_12,region_11,rrt,1.6100228310506632,0,0.04003763198852539,1622.1376327595835,1007.5246148534518,0.0,feasible,66,,,25
30,region_12,region_11,rrt,1.6100228310506632,0,0.04003763198852539,1622.1376327595835,1007.5246148534518,0.0,feasible,66,,,15
30,region_12,region_11,rrt,1.6100228310506632,0,0.04003763198852539,1622.1376327595835,1007.5246148534518,0.0,feasible,66,,,10
31,region_12,region_11,pfp,1.6100228310506632,0,4.169041395187378,1723.5288728861706,1070.4996473630351,692.7775052339013,verify,79,,,100
31,region_12,region_11,pfp,1.6100228310506632,0,4.169041395187378,1723.5288728861706,1070.4996473630351,692.7775052339013,verify,79,,,75
31,region_12,region_11,pfp,1.6100228310506632,0,4.169041395187378,1723.5288728861706,1070.4996473630351,692.7775052339013,verify,79,,,50
31,region_12,region_11,pfp,1.6100228310506632,0,4.169041395187378,1723.5288728861706,1070.4996473630351,692.7775052339013,verify,79,,,25
31,region_12,region_11,pfp,1.6100228310506632,0,4.169041395187378,1723.5288728861706,1070.4996473630351,692.7775052339013,verify,79,,,15
31,region_12,region_11,pfp,1.6100228310506632,0,4.169041395187378,1723.5288728861706,1070.4996473630351,692.7775052339013,verify,79,,,10
32,region_12,region_11,ag,1.6100228310506632,0,8.383822441101074,1676.2830084380216,1041.1548060744694,0,feasible,6,,,100
32,region_12,region_11,ag,1.6100228310506632,0,8.383822441101074,1676.2830084380216,1041.1548060744694,0,feasible,6,,,75
32,region_12,region_11,ag,1.6100228310506632,0,8.383822441101074,1676.2830084380216,1041.1548060744694,0,feasible,6,,,50
32,region_12,region_11,ag,1.6100228310506632,0,8.383822441101074,1676.2830084380216,1041.1548060744694,0,feasible,6,,,25
32,region_12,region_11,ag,1.6100228310506632,0,8.383822441101074,1676.2830084380216,1041.1548060744694,0,feasible,6,,,15
32,region_12,region_11,ag,1.6100228310506632,0,8.383822441101074,1676.2830084380216,1041.1548060744694,0,feasible,6,,,10
33,region_12,base_1,rrt,0.6711222241783348,0,0.0161898136138916,698.0038335183433,1040.0547148813616,0.0,feasible,29,,,100
33,region_12,base_1,rrt,0.6711222241783348,0,0.0161898136138916,698.0038335183433,1040.0547148813616,0.0,feasible,29,,,75
33,region_12,base_1,rrt,0.6711222241783348,0,0.0161898136138916,698.0038335183433,1040.0547148813616,0.0,feasible,29,,,50
33,region_12,base_1,rrt,0.6711222241783348,0,0.0161898136138916,698.0038335183433,1040.0547148813616,0.0,feasible,29,,,25
33,region_12,base_1,rrt,0.6711222241783348,0,0.0161898136138916,698.0038335183433,1040.0547148813616,0.0,feasible,29,,,15
33,region_12,base_1,rrt,0.6711222241783348,0,0.0161898136138916,698.0038335183433,1040.0547148813616,0.0,feasible,29,,,10
34,region_12,base_1,pfp,0.6711222241783348,0,1.3474338054656982,714.9720791790556,1065.3381059678168,1006.9696922443215,verify,33,,,100
34,region_12,base_1,pfp,0.6711222241783348,0,1.3474338054656982,714.9720791790556,1065.3381059678168,1006.9696922443215,verify,33,,,75
34,region_12,base_1,pfp,0.6711222241783348,0,1.3474338054656982,714.9720791790556,1065.3381059678168,1006.9696922443215,verify,33,,,50
34,region_12,base_1,pfp,0.6711222241783348,0,1.3474338054656982,714.9720791790556,1065.3381059678168,1006.9696922443215,verify,33,,,25
34,region_12,base_1,pfp,0.6711222241783348,0,1.3474338054656982,714.9720791790556,1065.3381059678168,1006.9696922443215,verify,33,,,15
34,region_12,base_1,pfp,0.6711222241783348,0,1.3474338054656982,714.9720791790556,1065.3381059678168,1006.9696922443215,verify,33,,,10
35,region_12,base_1,ag,0.6711222241783348,0,0.31757068634033203,799.0305625279724,1190.5887388936312,0,feasible,6,,,100
35,region_12,base_1,ag,0.6711222241783348,0,0.31757068634033203,799.0305625279724,1190.5887388936312,0,feasible,6,,,75
35,region_12,base_1,ag,0.6711222241783348,0,0.31757068634033203,799.0305625279724,1190.5887388936312,0,feasible,6,,,50
